1, 0, control_c, 2, 11, 116
1, 0, control_c, 4, 11, 124
1, 0, control_c, 0, 65, 0
1, 0, control_c, 1, 65, 0
1, 0, control_c, 3, 65, 0
1, 0, control_c, 2, 65, 0
1, 0, control_c, 4, 65, 1
1, 0, control_c, 0, 66, 11
1, 0, control_c, 1, 66, 9
1, 0, control_c, 3, 66, 2
1, 0, control_c, 2, 66, 5
1, 0, control_c, 4, 66, 4
1, 0, control_c, 0, 67, 3
1, 0, control_c, 1, 67, 2
1, 0, control_c, 3, 67, 2
1, 0, control_c, 2, 67, 6
1, 0, control_c, 4, 67, 5
1, 0, control_c, 0, 91, 18
1, 0, control_c, 1, 91, 1
1, 0, control_c, 3, 91, 29
1, 0, control_c, 2, 91, 2
1, 0, control_c, 4, 91, 20
1, 0, control_c, 0, 93, 3
1, 0, control_c, 1, 93, 27
1, 0, control_c, 3, 93, 3
1, 0, control_c, 2, 93, 5
1, 0, control_c, 4, 93, 29
1, 0, control_c, 5, 1, 41
1, 0, control_c, 6, 1, 75
1, 0, control_c, 8, 1, 6
1, 0, control_c, 7, 1, 59
1, 0, control_c, 10, 1, 48
1, 0, control_c, 5, 5, 22
1, 0, control_c, 6, 5, 39
1, 0, control_c, 8, 5, 109
1, 0, control_c, 7, 5, 74
1, 0, control_c, 10, 5, 122
1, 0, control_c, 5, 11, 46
1, 0, control_c, 6, 11, 26
1, 0, control_c, 8, 11, 12
1, 0, control_c, 7, 11, 103
1, 0, control_c, 10, 11, 110
1, 0, control_c, 5, 65, 0
1, 0, control_c, 6, 65, 0
1, 0, control_c, 8, 65, 1
1, 0, control_c, 7, 65, 0
1, 0, control_c, 10, 65, 1
1, 0, control_c, 5, 66, 44
1, 0, control_c, 6, 66, 54
1, 0, control_c, 8, 66, 16
1, 0, control_c, 7, 66, 28
1, 0, control_c, 10, 66, 72
1, 0, control_c, 5, 67, 5
1, 0, control_c, 6, 67, 47
1, 0, control_c, 8, 67, 57
1, 0, control_c, 7, 67, 30
1, 0, control_c, 10, 67, 8
1, 0, control_c, 5, 91, 26
1, 0, control_c, 6, 91, 10
1, 0, control_c, 8, 91, 23
1, 0, control_c, 7, 91, 59
1, 0, control_c, 10, 91, 12
1, 0, control_c, 5, 93, 70
1, 0, control_c, 6, 93, 18
1, 0, control_c, 8, 93, 7
1, 0, control_c, 7, 93, 5
1, 0, control_c, 10, 93, 33
1, 0, control_c, 5, 7, 55
1, 0, control_c, 6, 7, 88
1, 0, control_c, 8, 7, 96
1, 0, control_c, 7, 7, 91
1, 0, control_c, 10, 7, 79
1, 1266.0720620551092, note_on_c, 0, 45, 107.00714763785732
1, 1266.0720620551092, program_c, 6, 98
1, 1266.0720620551092, program_c, 8, 98
1, 1266.0720620551092, program_c, 7, 112
1, 1266.0720620551092, program_c, 10, 11
1, 1629.5949974532055, note_on_c, 4, 45, 43.77118279831742
1, 1679.4012640185947, note_on_c, 0, 69, 89.38630488061438
1, 1679.4012640185947, program_c, 6, 79
1, 1679.4012640185947, program_c, 8, 104
1, 1679.4012640185947, program_c, 7, 9
1, 1679.4012640185947, program_c, 10, 114
1, 1805.2916038953342, note_on_c, 5, 69, 85.5305262927946
1, 1985.2094531869711, note_on_c, 4, 69, 38.73697558394364
1, 2027.8531997467298, note_on_c, 5, 45, 83.95458997592262
1, 2214.6734848378783, note_on_c, 3, 45, 45.311977200829325
1, 2237.03144765123, note_on_c, 6, 45, 42.531881774975595
1, 2313.885372280859, note_on_c, 10, 45, 40.90764873474429
1, 2338.1476231307406, note_on_c, 7, 69, 34.46375994476137
1, 2373.3289444342113, note_on_c, 4, 69, 38.91587046558916
1, 2392.069902200797, note_on_c, 3, 45, 44.216288665224035
1, 2699.750279267803, note_on_c, 4, 45, 44.340373447041515
1, 2942.734830613085, note_on_c, 3, 69, 38.087207144261825
1, 3005.51606019948, note_on_c, 10, 69, 43.15274696591531
1, 3061.2142655758726, note_on_c, 3, 69, 38.25406076221826
1, 3103.323465630242, note_on_c, 7, 45, 42.03945969095131
1, 3171.138455407426, note_on_c, 8, 45, 46.631132351073795
1, 3446.7585552942737, note_on_c, 8, 69, 35.27019396416552
1, 3638.411884273945, note_on_c, 6, 69, 35.27871451658733
1, 7504.455039976412, note_off_c, 5, 69
1, 7767.084575917463, note_on_c, 0, 35, 89.19034803766964
1, 7767.084575917463, program_c, 6, 9
1, 7767.084575917463, program_c, 8, 11
1, 7767.084575917463, program_c, 7, 12
1, 7767.084575917463, program_c, 10, 119
1, 7943.306430120013, note_off_c, 6, 69
1, 7948.054809179848, note_on_c, 4, 35, 48.568660461301526
1, 8178.585885011751, note_off_c, 3, 69
1, 8288.308008658196, note_off_c, 3, 69
1, 8331.224077058792, note_off_c, 0, 69
1, 8475.511868161935, note_off_c, 4, 69
1, 8482.164234825897, note_on_c, 5, 35, 80.56538213788535
1, 8527.108925033663, note_off_c, 8, 69
1, 8590.981345718299, note_on_c, 3, 35, 47.27010183970652
1, 8627.926721991766, note_on_c, 3, 35, 48.79341450055
1, 8732.13266435626, note_on_c, 6, 35, 51.031145899165494
1, 9004.776491211866, note_off_c, 4, 69
1, 9030.87323167956, note_on_c, 10, 35, 40.41258310113239
1, 9296.334536453998, note_on_c, 4, 35, 48.142701234105346
1, 9617.030301669096, note_on_c, 8, 35, 51.60395751476676
1, 9713.22372528202, note_on_c, 7, 35, 52.51514571186213
1, 10966.618566089648, note_off_c, 7, 69
1, 11049.005193612977, note_off_c, 10, 45
1, 11533.016201148272, note_off_c, 10, 69
1, 13061.625524723724, note_on_c, 0, 71, 93.94413817808328
1, 13061.625524723724, program_c, 6, 104
1, 13061.625524723724, program_c, 8, 13
1, 13061.625524723724, program_c, 7, 121
1, 13061.625524723724, program_c, 10, 114
1, 13509.687416158824, note_on_c, 8, 71, 40.2345192845495
1, 13627.45531291501, note_on_c, 5, 71, 91.64122206596704
1, 13716.511952141695, note_on_c, 3, 71, 40.666738047125015
1, 13782.231219470896, note_on_c, 10, 71, 46.40155607180242
1, 14033.04223836507, note_on_c, 6, 71, 38.34988209809513
1, 14065.556140249451, note_on_c, 3, 71, 40.47080035083253
1, 14405.647601400962, note_on_c, 4, 71, 41.07131383360908
1, 14690.996120078027, note_on_c, 7, 71, 43.01688874726078
1, 14810.711500860803, note_off_c, 4, 45
1, 15038.818032358951, note_on_c, 4, 71, 41.40871590607478
1, 15595.378789267326, note_off_c, 3, 45
1, 15630.09476997563, note_off_c, 0, 45
1, 15661.901459861241, note_off_c, 4, 45
1, 15673.21833764467, note_off_c, 3, 45
1, 15845.91891904105, note_off_c, 5, 45
1, 18260.696321098847, note_off_c, 7, 45
1, 19082.90752477521, note_off_c, 8, 45
1, 22303.78697643023, note_off_c, 6, 45
1, 22447.430849952976, note_off_c, 10, 71
1, 23448.14176076001, note_off_c, 10, 35
1, 24269.430708146254, note_on_c, 0, 57, 94.79958276432822
1, 24269.430708146254, program_c, 6, 121
1, 24269.430708146254, program_c, 7, 104
1, 24269.430708146254, program_c, 10, 11
1, 24508.700250617803, note_on_c, 4, 57, 39.353003435612315
1, 24750.42856302024, note_on_c, 7, 57, 41.150551869515844
1, 24765.102669018837, note_on_c, 5, 57, 103.6433375099744
1, 24833.871922789003, note_on_c, 0, 69, 91.05383051639652
1, 24833.871922789003, program_c, 6, 120
1, 24833.871922789003, program_c, 8, 11
1, 24833.871922789003, program_c, 7, 79
1, 24833.871922789003, program_c, 10, 112
1, 24856.555048287093, note_on_c, 3, 57, 40.25645490421669
1, 24939.76155007332, note_on_c, 6, 69, 33.1225799772173
1, 24939.781937345677, note_on_c, 10, 57, 42.35888186898078
1, 24951.369632477355, note_off_c, 3, 71
1, 25195.83389295119, note_off_c, 8, 71
1, 25287.81253508851, note_off_c, 4, 71
1, 25386.22500076783, note_on_c, 4, 69, 36.85747244424673
1, 25428.22854519387, note_off_c, 3, 35
1, 25612.754372982945, note_off_c, 4, 71
1, 25641.54006389823, note_off_c, 8, 35
1, 25645.85892577813, note_on_c, 4, 57, 38.334791574362185
1, 25654.17293847487, note_on_c, 5, 69, 105.74647595814264
1, 25723.00316737843, note_off_c, 0, 71
1, 25848.172755744396, note_on_c, 3, 69, 38.594021688439476
1, 25855.963363684103, note_on_c, 3, 57, 40.28966925127423
1, 25881.240687053152, note_on_c, 7, 69, 34.84215704927012
1, 25910.67559946732, note_off_c, 3, 71
1, 26052.609237835968, note_on_c, 6, 57, 39.98884479548855
1, 26250.89093762813, note_on_c, 8, 57, 38.843031347744855
1, 26357.76500088491, note_on_c, 3, 69, 37.88691032731375
1, 26514.65572528981, note_on_c, 8, 69, 40.91643724402733
1, 26514.74773454059, note_on_c, 10, 69, 38.78925099518139
1, 26674.21512549251, note_on_c, 4, 69, 36.778762053045604
1, 26905.735858896536, note_off_c, 0, 35
1, 27118.774915672137, note_off_c, 3, 35
1, 27177.812734527237, note_off_c, 7, 35
1, 27348.244519771713, note_off_c, 4, 35
1, 27598.53521959077, note_off_c, 4, 35
1, 27801.19484580714, note_off_c, 7, 71
1, 29025.039088471567, note_off_c, 6, 71
1, 29401.96098627447, note_off_c, 5, 71
1, 30000, pitch_bend_c, 1, 5207
1, 30000, pitch_bend_c, 3, 8536
1, 30000, pitch_bend_c, 6, 5207
1, 30000, pitch_bend_c, 8, 8536
1, 30000, pitch_bend_c, 2, 8536
1, 30000, pitch_bend_c, 4, 5207
1, 30000, pitch_bend_c, 7, 8536
1, 30000, pitch_bend_c, 10, 5207
1, 31518.409884894045, note_off_c, 5, 35
1, 32964.261247613256, note_off_c, 10, 57
1, 33304.47856059998, note_off_c, 6, 35
1, 34831.28464834436, note_off_c, 5, 57
1, 34917.91509517351, note_off_c, 4, 57
1, 35178.01188802931, note_off_c, 7, 69
1, 35524.26116139911, note_off_c, 3, 57
1, 35638.35353483127, note_off_c, 3, 57
1, 35840.66738506079, note_off_c, 0, 57
1, 35971.334543004836, note_off_c, 4, 57
1, 37588.64156977334, note_off_c, 3, 69
1, 38136.202890488275, note_off_c, 3, 69
1, 38233.22818824638, note_off_c, 4, 69
1, 38533.01408099852, note_off_c, 4, 69
1, 38569.37931375566, note_off_c, 0, 69
1, 39005.06215743585, note_off_c, 7, 57
1, 39158.54757184477, note_off_c, 6, 69
1, 39625.66774849145, note_off_c, 8, 57
1, 40766.56117647814, note_off_c, 6, 57
1, 42197.463118547756, note_off_c, 10, 69
1, 42259.32722594007, note_off_c, 5, 69
1, 43727.46470727437, note_off_c, 8, 69
1, 48521.88301103471, note_on_c, 0, 66, 96.91082390078145
1, 48521.88301103471, program_c, 6, 120
1, 48521.88301103471, program_c, 8, 119
1, 48521.88301103471, program_c, 7, 13
1, 48521.88301103471, program_c, 10, 112
1, 49131.94496348182, note_on_c, 4, 66, 38.46435156654373
1, 49504.728013118445, note_on_c, 8, 66, 38.81130123279927
1, 50121.00249342487, note_on_c, 5, 66, 102.25801141076364
1, 50372.96134369482, note_on_c, 3, 66, 38.78673156902751
1, 50913.012145326844, note_on_c, 6, 66, 39.46604182073986
1, 51057.52279229589, note_on_c, 4, 66, 36.999911080467655
1, 51359.55545135555, note_on_c, 3, 66, 37.17654355281507
1, 51720.980669843644, note_on_c, 10, 66, 35.96860255068898
1, 53225.967368917925, note_on_c, 7, 66, 38.020839231276376
1, 56594.026616922114, note_off_c, 5, 66
1, 58741.94190134495, note_off_c, 8, 66
1, 59020.8234216771, note_off_c, 4, 66
1, 59087.7884128514, note_off_c, 4, 66
1, 59307.487612492914, note_off_c, 3, 66
1, 59377.981099342716, note_off_c, 7, 66
1, 59381.97660636044, note_off_c, 3, 66
1, 59493.66719512643, note_off_c, 0, 66
1, 60000, pitch_bend_c, 1, 5207
1, 60000, pitch_bend_c, 3, 8536
1, 60000, pitch_bend_c, 6, 5207
1, 60000, pitch_bend_c, 8, 8536
1, 60000, pitch_bend_c, 2, 8536
1, 60000, pitch_bend_c, 4, 5207
1, 60000, pitch_bend_c, 7, 8536
1, 60000, pitch_bend_c, 10, 5207
1, 60000, control_c, 0, 10, 73
1, 60000, control_c, 1, 10, 73
1, 60000, control_c, 3, 10, 73
1, 60000, control_c, 2, 10, 73
1, 60000, control_c, 4, 10, 73
1, 60000, control_c, 5, 10, 69
1, 60000, control_c, 6, 10, 69
1, 60000, control_c, 8, 10, 69
1, 60000, control_c, 7, 10, 69
1, 60000, control_c, 10, 10, 69
1, 60000, control_c, 0, 1, 18
1, 60000, control_c, 1, 1, 15
1, 60000, control_c, 3, 1, 11
1, 60000, control_c, 2, 1, 0
1, 60000, control_c, 4, 1, 15
1, 60000, control_c, 0, 5, 28
1, 60000, control_c, 1, 5, 82
1, 60000, control_c, 3, 5, 47
1, 60000, control_c, 2, 5, 69
1, 60000, control_c, 4, 5, 16
1, 60000, control_c, 0, 11, 124
1, 60000, control_c, 1, 11, 117
1, 60000, control_c, 3, 11, 119
1, 60000, control_c, 2, 11, 127
1, 60000, control_c, 4, 11, 126
1, 60000, control_c, 0, 65, 0
1, 60000, control_c, 1, 65, 0
1, 60000, control_c, 3, 65, 1
1, 60000, control_c, 2, 65, 0
1, 60000, control_c, 4, 65, 1
1, 60000, control_c, 0, 66, 17
1, 60000, control_c, 1, 66, 0
1, 60000, control_c, 3, 66, 7
1, 60000, control_c, 2, 66, 3
1, 60000, control_c, 4, 66, 16
1, 60000, control_c, 0, 67, 2
1, 60000, control_c, 1, 67, 3
1, 60000, control_c, 3, 67, 4
1, 60000, control_c, 2, 67, 5
1, 60000, control_c, 4, 67, 4
1, 60000, control_c, 0, 91, 32
1, 60000, control_c, 1, 91, 10
1, 60000, control_c, 3, 91, 27
1, 60000, control_c, 2, 91, 9
1, 60000, control_c, 4, 91, 9
1, 60000, control_c, 0, 93, 31
1, 60000, control_c, 1, 93, 33
1, 60000, control_c, 3, 93, 33
1, 60000, control_c, 2, 93, 18
1, 60000, control_c, 4, 93, 29
1, 60000, control_c, 5, 1, 78
1, 60000, control_c, 6, 1, 61
1, 60000, control_c, 8, 1, 40
1, 60000, control_c, 7, 1, 78
1, 60000, control_c, 10, 1, 8
1, 60000, control_c, 5, 5, 115
1, 60000, control_c, 6, 5, 2
1, 60000, control_c, 8, 5, 44
1, 60000, control_c, 7, 5, 91
1, 60000, control_c, 10, 5, 74
1, 60000, control_c, 5, 11, 9
1, 60000, control_c, 6, 11, 94
1, 60000, control_c, 8, 11, 6
1, 60000, control_c, 7, 11, 23
1, 60000, control_c, 10, 11, 82
1, 60000, control_c, 5, 65, 1
1, 60000, control_c, 6, 65, 1
1, 60000, control_c, 8, 65, 1
1, 60000, control_c, 7, 65, 0
1, 60000, control_c, 10, 65, 0
1, 60000, control_c, 5, 66, 40
1, 60000, control_c, 6, 66, 15
1, 60000, control_c, 8, 66, 44
1, 60000, control_c, 7, 66, 65
1, 60000, control_c, 10, 66, 2
1, 60000, control_c, 5, 67, 23
1, 60000, control_c, 6, 67, 26
1, 60000, control_c, 8, 67, 62
1, 60000, control_c, 7, 67, 24
1, 60000, control_c, 10, 67, 10
1, 60000, control_c, 5, 91, 18
1, 60000, control_c, 6, 91, 74
1, 60000, control_c, 8, 91, 56
1, 60000, control_c, 7, 91, 73
1, 60000, control_c, 10, 91, 37
1, 60000, control_c, 5, 93, 39
1, 60000, control_c, 6, 93, 5
1, 60000, control_c, 8, 93, 68
1, 60000, control_c, 7, 93, 20
1, 60000, control_c, 10, 93, 12
1, 60000, control_c, 5, 7, 50
1, 60000, control_c, 6, 7, 83
1, 60000, control_c, 8, 7, 81
1, 60000, control_c, 7, 7, 91
1, 60000, control_c, 10, 7, 93
1, 61416.78429315523, note_on_c, 0, 57, 97.53157531088421
1, 61416.78429315523, program_c, 6, 104
1, 61416.78429315523, program_c, 7, 12
1, 61416.78429315523, program_c, 10, 120
1, 61949.00534944706, note_on_c, 6, 57, 39.26619490981042
1, 62119.73662269422, note_on_c, 5, 57, 108.25338524277508
1, 62140.41655339125, note_off_c, 6, 66
1, 62522.81940416237, note_on_c, 7, 57, 30.110464708873224
1, 63023.780319882826, note_on_c, 3, 57, 35.858860447460515
1, 63079.14258334317, note_off_c, 10, 66
1, 63490.34126832565, note_on_c, 4, 57, 37.24718276614107
1, 64014.68018347358, note_on_c, 10, 57, 36.07607553416809
1, 64083.370882043506, note_on_c, 3, 57, 37.46686372735816
1, 64132.05434718604, note_on_c, 8, 57, 37.02747855464963
1, 64174.79055381558, note_on_c, 4, 57, 36.09832819344686
1, 68135.97421477544, note_off_c, 6, 57
1, 68446.50208337582, note_off_c, 8, 57
1, 69016.02595301442, note_off_c, 10, 57
1, 69170.43483504727, note_off_c, 5, 57
1, 69476.05821101874, note_off_c, 3, 57
1, 69537.08936572043, note_off_c, 4, 57
1, 69539.51065439625, note_off_c, 4, 57
1, 70010.18421648782, note_on_c, 0, 59, 90.64375347201819
1, 70010.18421648782, program_c, 6, 120
1, 70010.18421648782, program_c, 8, 98
1, 70010.18421648782, program_c, 7, 79
1, 70010.18421648782, program_c, 10, 10
1, 70163.50734416262, note_off_c, 0, 57
1, 70209.08127402698, note_on_c, 5, 59, 89.07805081793913
1, 70254.91445925615, note_on_c, 8, 59, 36.855994611589615
1, 70456.04433722512, note_off_c, 3, 57
1, 70581.33446275884, note_on_c, 10, 59, 40.71744239490959
1, 70633.85300052655, note_on_c, 3, 59, 40.93795689499157
1, 70898.06207309061, note_on_c, 6, 59, 34.112102268724115
1, 71111.2080595907, note_on_c, 4, 59, 42.12147685049263
1, 71189.8107908258, note_off_c, 7, 57
1, 72070.53402393615, note_on_c, 7, 59, 41.11230433734167
1, 72517.32126150324, note_on_c, 0, 47, 96.39660548546195
1, 72517.32126150324, program_c, 6, 11
1, 72517.32126150324, program_c, 8, 112
1, 72517.32126150324, program_c, 7, 13
1, 72517.32126150324, program_c, 10, 120
1, 72586.76668176768, note_on_c, 4, 59, 41.86342937680732
1, 72893.865924123, note_on_c, 4, 47, 36.147557055002046
1, 72986.96717940432, note_on_c, 3, 59, 39.85675864539065
1, 73064.59377033617, note_on_c, 3, 47, 37.31356485439952
1, 73332.9308585402, note_on_c, 5, 47, 101.4428330402256
1, 73420.62656003653, note_on_c, 6, 47, 31.019387488730878
1, 73890.11668711263, note_on_c, 3, 47, 36.66671958204209
1, 74016.06634164871, note_on_c, 8, 47, 36.78694989022459
1, 74016.38313980753, note_on_c, 7, 47, 32.87082998974555
1, 75197.16538390715, note_on_c, 4, 47, 35.97633726591896
1, 75448.282908263, note_on_c, 10, 47, 33.28335029699011
1, 78017.24054873512, note_off_c, 10, 59
1, 78941.70872356508, note_off_c, 5, 59
1, 80053.10536661683, note_on_c, 0, 78, 92.51003503222098
1, 80053.10536661683, program_c, 6, 10
1, 80053.10536661683, program_c, 8, 119
1, 80053.10536661683, program_c, 7, 13
1, 80053.10536661683, program_c, 10, 114
1, 80324.72632571812, note_off_c, 8, 47
1, 80409.26692263018, note_off_c, 3, 59
1, 80694.65730603616, note_off_c, 7, 59
1, 80843.76748568, note_on_c, 7, 78, 40.11455860288494
1, 80916.03962518144, note_off_c, 6, 47
1, 80961.50553484552, note_off_c, 4, 59
1, 80966.14282414553, note_on_c, 5, 78, 85.76999955108487
1, 81089.35654810735, note_off_c, 0, 59
1, 81180.66457433575, note_off_c, 4, 59
1, 81400.40547499261, note_off_c, 3, 59
1, 81436.99208012767, note_off_c, 5, 47
1, 82067.91999575758, note_on_c, 10, 78, 34.04359594555341
1, 82583.07205693006, note_on_c, 4, 78, 36.95353434807192
1, 82626.96930991752, note_on_c, 4, 78, 35.5702894022808
1, 82631.89396788535, note_on_c, 3, 78, 35.09210034232904
1, 82871.88982229818, note_on_c, 3, 78, 35.68517203633515
1, 82872.18779510946, note_on_c, 6, 78, 32.09949452035339
1, 82980.80752170664, note_on_c, 8, 78, 40.17900958802913
1, 83058.61336552641, note_off_c, 8, 59
1, 83690.47839750128, note_off_c, 4, 47
1, 84280.90031924308, note_off_c, 3, 47
1, 84291.853059933, note_off_c, 3, 47
1, 84301.74562718021, note_off_c, 0, 47
1, 84431.62821926505, note_off_c, 4, 47
1, 84909.63797116933, note_off_c, 10, 47
1, 84953.91029016644, note_off_c, 10, 78
1, 85002.91478515098, note_off_c, 6, 59
1, 85874.00547977275, note_off_c, 6, 78
1, 87110.3042838946, note_off_c, 8, 78
1, 87243.82696323823, note_off_c, 4, 78
1, 87448.12700718016, note_off_c, 3, 78
1, 87455.76447379871, note_off_c, 0, 78
1, 87493.84207559617, note_off_c, 4, 78
1, 87553.8066667968, note_off_c, 3, 78
1, 88451.55562434565, note_off_c, 5, 78
1, 89308.51047575138, note_off_c, 7, 78
1, 89976.21852684137, note_off_c, 7, 47
1, 90000, pitch_bend_c, 1, 5207
1, 90000, pitch_bend_c, 3, 8536
1, 90000, pitch_bend_c, 6, 5207
1, 90000, pitch_bend_c, 8, 8536
1, 90000, pitch_bend_c, 2, 8536
1, 90000, pitch_bend_c, 4, 5207
1, 90000, pitch_bend_c, 7, 8536
1, 90000, pitch_bend_c, 10, 5207
1, 120000, pitch_bend_c, 1, 5207
1, 120000, pitch_bend_c, 3, 8536
1, 120000, pitch_bend_c, 6, 5207
1, 120000, pitch_bend_c, 8, 8536
1, 120000, pitch_bend_c, 2, 8536
1, 120000, pitch_bend_c, 4, 5207
1, 120000, pitch_bend_c, 7, 8536
1, 120000, pitch_bend_c, 10, 5207
1, 120355.51601719104, note_on_c, 0, 18, 102.52292528560143
1, 120747.16944899123, note_on_c, 3, 18, 34.505969897629484
1, 120785.59039839315, note_on_c, 10, 18, 28.61404976390117
1, 120900.24690269111, note_on_c, 8, 18, 34.31179244598386
1, 121443.75951945322, note_on_c, 0, 42, 89.74481894192039
1, 121540.76412059023, note_on_c, 8, 42, 39.412601705163105
1, 121670.22157627433, note_on_c, 4, 18, 34.78091460269949
1, 121974.20377207082, note_on_c, 4, 42, 35.69802679694151
1, 122041.11185894333, note_on_c, 6, 18, 36.66435999825871
1, 122053.09079810018, note_on_c, 7, 42, 34.69492356421599
1, 122146.83537598395, note_on_c, 6, 42, 34.24128335908086
1, 122255.02928077553, note_on_c, 5, 18, 90.43004933855165
1, 122661.17822680887, note_on_c, 7, 18, 32.86440255042871
1, 122683.49121981449, note_on_c, 0, 30, 90.25716779241417
1, 122683.49121981449, program_c, 7, 12
1, 122841.157459914, note_on_c, 5, 30, 92.39777461044268
1, 123172.00351458993, note_on_c, 3, 18, 36.03309476016178
1, 123369.24174039243, note_on_c, 5, 42, 105.50839564472462
1, 123426.25486262231, note_on_c, 4, 18, 36.528447847705195
1, 123487.4024408381, note_on_c, 7, 30, 39.607752178661464
1, 123529.47994084124, note_on_c, 8, 30, 49.002693320359604
1, 123553.00123259143, note_on_c, 4, 42, 35.28626270179593
1, 123823.83902712155, note_on_c, 6, 30, 42.7811065581261
1, 124277.89546109214, note_on_c, 4, 30, 45.29782831618585
1, 124327.4307748075, note_on_c, 10, 42, 34.18074931952161
1, 124429.35823270997, note_on_c, 3, 42, 35.238544181928106
1, 124546.33039823163, note_on_c, 3, 42, 34.42616517328472
1, 125058.82276490399, note_on_c, 3, 30, 45.23814338498417
1, 125703.00202809625, note_on_c, 4, 30, 46.271497786553624
1, 125720.51459034078, note_on_c, 3, 30, 46.79996848090484
1, 126004.67743435869, note_on_c, 10, 30, 49.447604228944236
1, 127203.77073788451, note_off_c, 6, 42
1, 127644.22492608785, note_off_c, 8, 42
1, 128615.29314586862, note_off_c, 5, 42
1, 128980.82789692059, note_off_c, 5, 18
1, 129177.69398420957, note_off_c, 4, 18
1, 129394.94924533367, note_off_c, 3, 18
1, 129451.7655400884, note_off_c, 3, 42
1, 129631.49639014705, note_off_c, 8, 18
1, 129672.99602825122, note_off_c, 4, 42
1, 129675.54651335617, note_off_c, 3, 18
1, 129694.83379457294, note_off_c, 0, 42
1, 129751.9311861982, note_off_c, 0, 18
1, 129803.37430581285, note_off_c, 3, 42
1, 130124.96207629913, note_off_c, 4, 18
1, 130234.06586260989, note_off_c, 10, 42
1, 130241.01264585102, note_off_c, 4, 42
1, 130251.53929849558, note_off_c, 7, 18
1, 130302.26384547935, note_off_c, 10, 18
1, 133122.79488458592, note_off_c, 7, 42
1, 133273.47455676447, note_off_c, 6, 18
1, 140214.18043957793, note_on_c, 0, 54, 100.45355172736699
1, 140775.87931986884, note_on_c, 7, 54, 46.37336942019186
1, 140862.4232845121, note_on_c, 5, 54, 106.40859758777057
1, 141368.18006968484, note_on_c, 8, 54, 44.74748805839949
1, 141683.28460736937, note_off_c, 5, 30
1, 141978.23697982883, note_on_c, 4, 54, 44.84920874140951
1, 142492.83958308058, note_on_c, 4, 54, 44.5576216247461
1, 142497.07734275734, note_on_c, 3, 54, 45.17624618120401
1, 142636.04651206898, note_on_c, 6, 54, 45.90780457739247
1, 142728.79544193245, note_on_c, 0, 42, 102.27569958629928
1, 142760.7146891448, note_on_c, 3, 54, 46.403620688121684
1, 142842.5487159469, note_on_c, 5, 42, 89.72303773522465
1, 143064.48076490362, note_on_c, 8, 42, 39.40904464700923
1, 143225.10780687426, note_on_c, 10, 54, 47.06845023806404
1, 143510.76820790616, note_on_c, 6, 42, 40.347620831764154
1, 143550.1555867384, note_on_c, 10, 42, 39.20627203094188
1, 144473.18985820745, note_on_c, 7, 42, 33.75514567310241
1, 145376.91024117466, note_on_c, 4, 42, 40.47986935019091
1, 145624.8980562983, note_on_c, 4, 42, 40.720988573072255
1, 145769.2351754682, note_on_c, 3, 42, 40.577728210653575
